FAILED	contents/AgreementDispatcherRouting.md	2	AgreementDispatcherRouting_2	1	CS0103
FAILED	contents/AgreementDispatcherRouting.md	3	AgreementDispatcherRouting_3	4	CS0103,CS0246
FAILED	contents/AgreementDispatcherRouting.md	4	AgreementDispatcherRouting_4	7	CS0103,CS0246
FAILED	contents/AgreementDispatcherRouting.md	5	AgreementDispatcherRouting_5	6	CS0103,CS0246
FAILED	contents/AgreementDispatcherRouting.md	6	AgreementDispatcherRouting_6	6	CS0103,CS0246
FAILED	contents/AgreementDispatcherRouting.md	7	AgreementDispatcherRouting_7	6	CS0103,CS0246
FAILED	contents/AgreementDispatcherRouting.md	8	AgreementDispatcherRouting_8	2	CS0103,CS1002
FAILED	contents/AgreementDispatcherRouting.md	9	AgreementDispatcherRouting_9	1	CS0103
FAILED	contents/AgreementDispatcherRouting.md	10	AgreementDispatcherRouting_10	5	CS0103,CS0246
FAILED	contents/AgreementDispatcherRouting.md	11	AgreementDispatcherRouting_11	8	CS0103,CS0246
BUILT	contents/AnalyzerSupport.md	1	AnalyzerSupport_1	0	
BUILT	contents/AnalyzerSupport.md	2	AnalyzerSupport_2	0	
FAILED	contents/AnalyzerSupport.md	3	AnalyzerSupport_3	3	CS0103,CS0246
FAILED	contents/AnalyzerSupport.md	4	AnalyzerSupport_4	3	CS0103,CS0246
FAILED	contents/AnalyzerSupport.md	5	AnalyzerSupport_5	3	CS0103,CS0246
FAILED	contents/AnalyzerSupport.md	6	AnalyzerSupport_6	3	CS0103,CS0246
BUILT	contents/AnalyzerSupport.md	7	AnalyzerSupport_7	0	
FAILED	contents/AnalyzerSupport.md	8	AnalyzerSupport_8	3	CS0103,CS0246
FAILED	contents/AsyncAPISupport.md	1	AsyncAPISupport_1	1	CS0103
FAILED	contents/AsyncAPISupport.md	2	AsyncAPISupport_2	4	CS0103
FAILED	contents/AsyncAPISupport.md	3	AsyncAPISupport_3	9	CS0103,CS0246
FAILED	contents/AsyncAPISupport.md	4	AsyncAPISupport_4	6	CS0103,CS0246
BUILT	contents/AsyncAPISupport.md	5	AsyncAPISupport_5	0	
FAILED	contents/AsyncAPISupport.md	6	AsyncAPISupport_6	3	CS0103,CS1002,CS1513
FAILED	contents/AsyncAPISupport.md	7	AsyncAPISupport_7	3	CS0103,CS1002,CS1513
FAILED	contents/AsyncAPISupport.md	8	AsyncAPISupport_8	5	CS0161,CS0246,CS0535
FAILED	contents/AsyncAPISupport.md	9	AsyncAPISupport_9	4	CS0103,CS0246
FAILED	contents/AsyncAPISupport.md	10	AsyncAPISupport_10	4	CS0103
FAILED	contents/AsyncAPISupport.md	11	AsyncAPISupport_11	4	CS0103,CS0246
FAILED	contents/AsyncAPISupport.md	12	AsyncAPISupport_12	4	CS0103,CS0246
FAILED	contents/AsyncDispatchARequest.md	1	AsyncDispatchARequest_1	6	CS0103,CS0161,CS0246,CS1513
FAILED	contents/AsyncDispatchARequest.md	2	AsyncDispatchARequest_2	2	CS0103,CS0246
FAILED	contents/AsyncDispatchARequest.md	3	AsyncDispatchARequest_3	2	CS0103,CS0246
FAILED	contents/AsyncDispatchARequest.md	4	AsyncDispatchARequest_4	4	CS0103,CS0117
FAILED	contents/AwsScheduler.md	1	AwsScheduler_1	3	CS0103,CS0246
FAILED	contents/AwsScheduler.md	2	AwsScheduler_2	9	CS0103,CS0234,CS0246
FAILED	contents/AwsScheduler.md	3	AwsScheduler_3	20	CS0103,CS0234,CS0246
FAILED	contents/AwsScheduler.md	4	AwsScheduler_4	8	CS0103,CS0246
FAILED	contents/AwsScheduler.md	5	AwsScheduler_5	2	CS0103,CS0246
FAILED	contents/AwsScheduler.md	6	AwsScheduler_6	2	CS0103,CS0246
FAILED	contents/AwsScheduler.md	7	AwsScheduler_7	8	CS0103,CS0161,CS0246
FAILED	contents/AwsScheduler.md	8	AwsScheduler_8	7	CS0103,CS0161,CS0246
FAILED	contents/AwsScheduler.md	9	AwsScheduler_9	4	CS0103
FAILED	contents/AwsScheduler.md	10	AwsScheduler_10	9	CS0103,CS0161,CS0246
FAILED	contents/AwsScheduler.md	11	AwsScheduler_11	2	CS0103,CS0246
FAILED	contents/AwsScheduler.md	12	AwsScheduler_12	2	CS0103,CS0246
FAILED	contents/AwsScheduler.md	13	AwsScheduler_13	13	CS1002,CS1513,CS9176
FAILED	contents/AwsScheduler.md	14	AwsScheduler_14	13	CS1002,CS1513,CS9176
FAILED	contents/AwsScheduler.md	15	AwsScheduler_15	7	CS0103,CS0246
FAILED	contents/AwsScheduler.md	16	AwsScheduler_16	3	CS0103,CS0246
FAILED	contents/AwsScheduler.md	17	AwsScheduler_17	2	CS0103,CS1002
FAILED	contents/AwsScheduler.md	18	AwsScheduler_18	1	CS0103
BUILT	contents/AwsScheduler.md	19	AwsScheduler_19	0	
FAILED	contents/AwsScheduler.md	20	AwsScheduler_20	2	CS0103,CS0246
FAILED	contents/AwsScheduler.md	21	AwsScheduler_21	3	CS0103,CS0246
FAILED	contents/AwsScheduler.md	22	AwsScheduler_22	6	CS0103,CS0246,CS0841
FAILED	contents/AwsScheduler.md	23	AwsScheduler_23	6	CS0103,CS1002
FAILED	contents/AwsScheduler.md	24	AwsScheduler_24	4	CS0103,CS1002
FAILED	contents/AzureBlobArchiveProvider.md	1	AzureBlobArchiveProvider_1	27	CS0103,CS0246,CS0501,CS0747,CS1001,CS1002,CS1003,CS1022,CS1513,CS1519,CS1520,CS8635
FAILED	contents/AzureBlobDistributedLock.md	1	AzureBlobDistributedLock_1	4	CS0246
FAILED	contents/AzureBlobDistributedLock.md	2	AzureBlobDistributedLock_2	2	CS0103,CS1525
BUILT	contents/AzureScheduler.md	1	AzureScheduler_1	0	
FAILED	contents/AzureScheduler.md	2	AzureScheduler_2	1	CS0246
FAILED	contents/AzureScheduler.md	3	AzureScheduler_3	1	CS0246
FAILED	contents/AzureScheduler.md	4	AzureScheduler_4	1	CS0246
FAILED	contents/AzureScheduler.md	5	AzureScheduler_5	4	CS0103,CS0246
FAILED	contents/AzureScheduler.md	6	AzureScheduler_6	12	CS0103,CS0246
FAILED	contents/AzureScheduler.md	7	AzureScheduler_7	3	CS0103,CS0246
FAILED	contents/AzureScheduler.md	8	AzureScheduler_8	4	CS0103,CS0246
FAILED	contents/AzureScheduler.md	9	AzureScheduler_9	8	CS0103,CS0161,CS0246
FAILED	contents/AzureScheduler.md	10	AzureScheduler_10	7	CS0103,CS0161,CS0246
FAILED	contents/AzureScheduler.md	11	AzureScheduler_11	4	CS0103
FAILED	contents/AzureScheduler.md	12	AzureScheduler_12	4	CS0103,CS0246
FAILED	contents/AzureScheduler.md	13	AzureScheduler_13	1	CS0246
FAILED	contents/AzureScheduler.md	14	AzureScheduler_14	1	CS0246
FAILED	contents/AzureScheduler.md	15	AzureScheduler_15	2	CS0246,CS1002
FAILED	contents/AzureScheduler.md	16	AzureScheduler_16	2	CS0246,CS1002
FAILED	contents/AzureScheduler.md	17	AzureScheduler_17	6	CS0103
FAILED	contents/AzureScheduler.md	18	AzureScheduler_18	3	CS0103
FAILED	contents/AzureScheduler.md	19	AzureScheduler_19	3	CS1002,CS1513
BUILT	contents/AzureScheduler.md	20	AzureScheduler_20	0	
BUILT	contents/AzureScheduler.md	21	AzureScheduler_21	0	
FAILED	contents/AzureScheduler.md	22	AzureScheduler_22	5	CS0246
FAILED	contents/AzureScheduler.md	23	AzureScheduler_23	2	CS0103,CS0246
FAILED	contents/AzureScheduler.md	24	AzureScheduler_24	9	CS0103,CS0246,CS1002
FAILED	contents/AzureScheduler.md	25	AzureScheduler_25	5	CS0103,CS0246
FAILED	contents/AzureScheduler.md	26	AzureScheduler_26	13	CS0103,CS0116,CS0161,CS0246,CS1003,CS8635
FAILED	contents/AzureServiceBusConfiguration.md	1	AzureServiceBusConfiguration_1	10	CS0103,CS0246,CS1002,CS1003,CS8635
FAILED	contents/AzureServiceBusConfiguration.md	2	AzureServiceBusConfiguration_2	42	CS0103,CS0246,CS1002,CS1026,CS1513
BUILT	contents/BoxProvisioning.md	1	BoxProvisioning_1	0	
FAILED	contents/BoxProvisioningConfiguration.md	1	BoxProvisioningConfiguration_1	2	CS0103
FAILED	contents/BoxProvisioningConfiguration.md	2	BoxProvisioningConfiguration_2	5	CS0103,CS0246
FAILED	contents/BoxProvisioningConfiguration.md	3	BoxProvisioningConfiguration_3	1	CS0103
FAILED	contents/BoxProvisioningConfiguration.md	4	BoxProvisioningConfiguration_4	1	CS0103
FAILED	contents/BoxProvisioningConfiguration.md	5	BoxProvisioningConfiguration_5	3	CS0103
FAILED	contents/BoxProvisioningConfiguration.md	6	BoxProvisioningConfiguration_6	3	CS0103
FAILED	contents/BoxProvisioningConfiguration.md	7	BoxProvisioningConfiguration_7	3	CS0103
FAILED	contents/BoxProvisioningConfiguration.md	8	BoxProvisioningConfiguration_8	3	CS0103
FAILED	contents/BoxProvisioningConfiguration.md	9	BoxProvisioningConfiguration_9	3	CS0103
FAILED	contents/BrighterBasicConfiguration.md	1	BrighterBasicConfiguration_1	2	CS0103,CS0246
FAILED	contents/BrighterBasicConfiguration.md	2	BrighterBasicConfiguration_2	5	CS0103,CS0234,CS0246
FAILED	contents/BrighterBasicConfiguration.md	3	BrighterBasicConfiguration_3	19	CS0103,CS0246,CS0501,CS1001,CS1002,CS1022,CS1513,CS1519,CS1520,CS8635
FAILED	contents/BrighterBasicConfiguration.md	4	BrighterBasicConfiguration_4	34	CS0103,CS0106,CS0246,CS0501,CS1001,CS1002,CS1022,CS1026,CS1031,CS1513,CS1519,CS1520,CS8124,CS8635,CS8803
FAILED	contents/BrighterBasicConfiguration.md	5	BrighterBasicConfiguration_5	5	CS0103,CS0246
FAILED	contents/BrighterControlAPI.md	1	BrighterControlAPI_1	3	CS0103,CS1002,CS1026
FAILED	contents/BrighterInboxSupport.md	1	BrighterInboxSupport_1	10	CS0103,CS0117,CS0246
FAILED	contents/BrighterInboxSupport.md	2	BrighterInboxSupport_2	9	CS0103,CS0246,CS1002
FAILED	contents/BrighterOutboxSupport.md	1	BrighterOutboxSupport_1	29	CS0103,CS0117,CS0246,CS1520
FAILED	contents/BrighterOutboxSupport.md	2	BrighterOutboxSupport_2	13	CS0103,CS0246,CS1106
FAILED	contents/BrighterSchedulerSupport.md	1	BrighterSchedulerSupport_1	24	CS0246
FAILED	contents/BrighterSchedulerSupport.md	2	BrighterSchedulerSupport_2	10	CS0103,CS0128,CS0246
FAILED	contents/BrighterSchedulerSupport.md	3	BrighterSchedulerSupport_3	8	CS0103,CS0128,CS0246
FAILED	contents/BrighterSchedulerSupport.md	4	BrighterSchedulerSupport_4	5	CS0103,CS0246
FAILED	contents/BrighterSchedulerSupport.md	5	BrighterSchedulerSupport_5	6	CS0103,CS0246,CS1002,CS1513,CS8635
FAILED	contents/BrighterSchedulerSupport.md	6	BrighterSchedulerSupport_6	9	CS0103,CS0246
FAILED	contents/BrighterSchedulerSupport.md	7	BrighterSchedulerSupport_7	7	CS0103,CS0246
FAILED	contents/BuildingAPipeline.md	1	BuildingAPipeline_1	6	CS0103,CS0234,CS0246
FAILED	contents/BuildingAPipeline.md	2	BuildingAPipeline_2	8	CS0103,CS0246
FAILED	contents/BuildingAPipeline.md	3	BuildingAPipeline_3	6	CS0103,CS0246,CS1729
FAILED	contents/BuildingAPipeline.md	4	BuildingAPipeline_4	6	CS0103,CS0246
BUILT	contents/BuildingAnAsyncPipeline.md	1	BuildingAnAsyncPipeline_1	0	
FAILED	contents/BuildingAnAsyncPipeline.md	2	BuildingAnAsyncPipeline_2	13	CS0103,CS0246
FAILED	contents/BuildingAnAsyncPipeline.md	3	BuildingAnAsyncPipeline_3	6	CS0103,CS0246,CS1729
FAILED	contents/CQRSUseCasesAndPatterns.md	1	CQRSUseCasesAndPatterns_1	17	CS0103,CS0246
FAILED	contents/CQRSUseCasesAndPatterns.md	2	CQRSUseCasesAndPatterns_2	21	CS0103,CS0116,CS0246,CS1729
FAILED	contents/CQRSWithBrighterAndDarker.md	1	CQRSWithBrighterAndDarker_1	10	CS0103,CS0111,CS0246
FAILED	contents/CQRSWithBrighterAndDarker.md	2	CQRSWithBrighterAndDarker_2	17	CS0103,CS0246,CS0535
FAILED	contents/CQRSWithBrighterAndDarker.md	3	CQRSWithBrighterAndDarker_3	6	CS0246,CS1739
FAILED	contents/CQRSWithBrighterAndDarker.md	4	CQRSWithBrighterAndDarker_4	6	CS0103,CS0234,CS0246
FAILED	contents/CQRSWithBrighterAndDarker.md	5	CQRSWithBrighterAndDarker_5	3	CS0246
FAILED	contents/CQRSWithBrighterAndDarker.md	6	CQRSWithBrighterAndDarker_6	4	CS0103,CS0246,CS0535,CS0738
FAILED	contents/CQRSWithBrighterAndDarker.md	7	CQRSWithBrighterAndDarker_7	12	CS0103,CS0246,CS7036
FAILED	contents/CQRSWithBrighterAndDarker.md	8	CQRSWithBrighterAndDarker_8	5	CS0246
FAILED	contents/CQRSWithBrighterAndDarker.md	9	CQRSWithBrighterAndDarker_9	10	CS0234,CS0246,CS1739
FAILED	contents/CQRSWithBrighterAndDarker.md	10	CQRSWithBrighterAndDarker_10	9	CS0103,CS0161,CS0246,CS1001,CS1031,CS8635
FAILED	contents/CQRSWithBrighterAndDarker.md	11	CQRSWithBrighterAndDarker_11	9	CS0103,CS0161,CS0246,CS1001,CS1031,CS8635
FAILED	contents/CQRSWithBrighterAndDarker.md	12	CQRSWithBrighterAndDarker_12	10	CS0103,CS0246,CS1001,CS1031,CS8635
FAILED	contents/CausationTrackingStores.md	1	CausationTrackingStores_1	1	CS0117
FAILED	contents/CausationTrackingStores.md	2	CausationTrackingStores_2	18	CS0103,CS0246,CS0535
FAILED	contents/ClaimCheck.md	1	ClaimCheck_1	1	CS0246
FAILED	contents/ClaimCheck.md	2	ClaimCheck_2	2	CS0246
BUILT	contents/ClaimCheck.md	3	ClaimCheck_3	0	
FAILED	contents/CloudEventsReference.md	1	CloudEventsReference_1	5	CS0246
FAILED	contents/CloudEventsReference.md	2	CloudEventsReference_2	5	CS0246
FAILED	contents/CloudEventsReference.md	3	CloudEventsReference_3	5	CS0246
FAILED	contents/CloudEventsReference.md	4	CloudEventsReference_4	5	CS0246
FAILED	contents/CloudEventsSupport.md	1	CloudEventsSupport_1	6	CS0103,CS0246
FAILED	contents/CloudEventsSupport.md	2	CloudEventsSupport_2	6	CS0246
FAILED	contents/CloudEventsSupport.md	3	CloudEventsSupport_3	17	CS0103,CS0246
FAILED	contents/CloudEventsSupport.md	4	CloudEventsSupport_4	6	CS0246,CS1002,CS1525
FAILED	contents/CloudEventsSupport.md	5	CloudEventsSupport_5	4	CS0103,CS0117,CS0246
FAILED	contents/CloudEventsSupport.md	6	CloudEventsSupport_6	20	CS0103,CS0246
FAILED	contents/CloudEventsSupport.md	7	CloudEventsSupport_7	3	CS0103,CS0128
FAILED	contents/CloudEventsSupport.md	8	CloudEventsSupport_8	3	CS0103,CS0128
FAILED	contents/CloudEventsSupport.md	9	CloudEventsSupport_9	9	CS0246,CS0501,CS1002
FAILED	contents/CloudEventsSupport.md	10	CloudEventsSupport_10	9	CS0103,CS0246,CS1002
FAILED	contents/CloudEventsSupport.md	11	CloudEventsSupport_11	9	CS0103,CS0246,CS1002
FAILED	contents/CloudEventsSupport.md	12	CloudEventsSupport_12	10	CS0103,CS0246,CS1002
FAILED	contents/CloudEventsSupport.md	13	CloudEventsSupport_13	2	CS0103,CS0246
FAILED	contents/CommandProcessorConfigurationReference.md	1	CommandProcessorConfigurationReference_1	4	CS0246,CS1002,CS1003,CS8635
FAILED	contents/CommandProcessorConfigurationReference.md	2	CommandProcessorConfigurationReference_2	2	CS0103
FAILED	contents/CommandProcessorConfigurationReference.md	3	CommandProcessorConfigurationReference_3	6	CS0246
BUILT	contents/CommandProcessorConfigurationReference.md	4	CommandProcessorConfigurationReference_4	0	
FAILED	contents/CommandProcessorConfigurationReference.md	5	CommandProcessorConfigurationReference_5	5	CS0103,CS0246,CS1026,CS1513
FAILED	contents/CommandProcessorConfigurationReference.md	6	CommandProcessorConfigurationReference_6	3	CS0246
FAILED	contents/CommandProcessorConfigurationReference.md	7	CommandProcessorConfigurationReference_7	1	CS0246
FAILED	contents/CommandProcessorConfigurationReference.md	8	CommandProcessorConfigurationReference_8	2	CS0246
FAILED	contents/CommandProcessorConfigurationReference.md	9	CommandProcessorConfigurationReference_9	3	CS0246
FAILED	contents/CommandProcessorConfigurationReference.md	10	CommandProcessorConfigurationReference_10	5	CS0103,CS0246
FAILED	contents/CommandProcessorConfigurationReference.md	11	CommandProcessorConfigurationReference_11	14	CS0161,CS0246
FAILED	contents/CommandProcessorConfigurationReference.md	12	CommandProcessorConfigurationReference_12	1	CS0103
FAILED	contents/CommandProcessorConfigurationReference.md	13	CommandProcessorConfigurationReference_13	3	CS0246,CS1003,CS8635
FAILED	contents/CommandProcessorConfigurationReference.md	14	CommandProcessorConfigurationReference_14	4	CS0246,CS1003,CS8635
FAILED	contents/CommandProcessorConfigurationReference.md	15	CommandProcessorConfigurationReference_15	5	CS0246,CS1002,CS1513,CS8635
FAILED	contents/CommandProcessorConfigurationReference.md	16	CommandProcessorConfigurationReference_16	9	CS0103,CS0246
FAILED	contents/CommandProcessorConfigurationReference.md	17	CommandProcessorConfigurationReference_17	6	CS0246,CS1002,CS1003,CS1513,CS8635
FAILED	contents/CommandProcessorConfigurationReference.md	18	CommandProcessorConfigurationReference_18	9	CS0103,CS0246,CS1002,CS1003,CS1513,CS8635
FAILED	contents/CommandProcessorConfigurationReference.md	19	CommandProcessorConfigurationReference_19	8	CS0246,CS1002,CS1003,CS1513,CS8635
FAILED	contents/CommandProcessorConfigurationReference.md	20	CommandProcessorConfigurationReference_20	9	CS0103,CS0246,CS1520
FAILED	contents/CommandProcessorConfigurationReference.md	21	CommandProcessorConfigurationReference_21	3	CS0103,CS1002,CS1513
FAILED	contents/CommandProcessorConfigurationReference.md	22	CommandProcessorConfigurationReference_22	5	CS0103,CS0246
FAILED	contents/Compression.md	1	Compression_1	13	CS0103,CS0246
FAILED	contents/Compression.md	2	Compression_2	8	CS0103,CS0246
FAILED	contents/ConfiguringOpenTelemetry.md	1	ConfiguringOpenTelemetry_1	2	CS0246,CS1061
FAILED	contents/ConfiguringOpenTelemetry.md	2	ConfiguringOpenTelemetry_2	3	CS0103,CS1002,CS1513
FAILED	contents/ConfiguringOpenTelemetry.md	3	ConfiguringOpenTelemetry_3	3	CS0103,CS1002,CS1513
FAILED	contents/ConfiguringOpenTelemetry.md	4	ConfiguringOpenTelemetry_4	3	CS0103,CS1002,CS1513
FAILED	contents/ConfiguringOpenTelemetry.md	5	ConfiguringOpenTelemetry_5	3	CS0103,CS1002,CS1513
FAILED	contents/ConfiguringOpenTelemetry.md	6	ConfiguringOpenTelemetry_6	5	CS0103,CS0246,CS1061
FAILED	contents/ConfiguringOpenTelemetry.md	7	ConfiguringOpenTelemetry_7	5	CS0103,CS0246,CS1061
FAILED	contents/CustomScheduler.md	1	CustomScheduler_1	11	CS0246
FAILED	contents/CustomScheduler.md	2	CustomScheduler_2	6	CS0161,CS0246
FAILED	contents/CustomScheduler.md	3	CustomScheduler_3	13	CS0103,CS0246
FAILED	contents/CustomScheduler.md	4	CustomScheduler_4	6	CS0161,CS0246
BUILT	contents/DapperOutbox.md	1	DapperOutbox_1	0	
FAILED	contents/DapperOutbox.md	2	DapperOutbox_2	12	CS0103,CS0115,CS0117
FAILED	contents/DarkerAndBrighterPipelines.md	1	DarkerAndBrighterPipelines_1	23	CS0246,CS0501,CS1001,CS1002,CS1031,CS8635
FAILED	contents/DarkerBasicConfiguration.md	1	DarkerBasicConfiguration_1	3	CS0103,CS0246
FAILED	contents/DarkerBasicConfiguration.md	2	DarkerBasicConfiguration_2	3	CS0103,CS0246
FAILED	contents/DarkerBasicConfiguration.md	3	DarkerBasicConfiguration_3	2	CS0246
FAILED	contents/DarkerBasicConfiguration.md	4	DarkerBasicConfiguration_4	2	CS0246
FAILED	contents/DarkerBasicConfiguration.md	5	DarkerBasicConfiguration_5	2	CS0029,CS0246
FAILED	contents/DarkerBasicConfiguration.md	6	DarkerBasicConfiguration_6	2	CS0103,CS0246
FAILED	contents/DarkerBasicConfiguration.md	7	DarkerBasicConfiguration_7	2	CS0103,CS0246
FAILED	contents/DarkerBasicConfiguration.md	8	DarkerBasicConfiguration_8	7	CS0103,CS0246
FAILED	contents/DarkerBasicConfiguration.md	9	DarkerBasicConfiguration_9	3	CS0103,CS0246
FAILED	contents/DarkerBasicConfiguration.md	10	DarkerBasicConfiguration_10	5	CS0103,CS0234,CS0246
FAILED	contents/DarkerBasicConfiguration.md	11	DarkerBasicConfiguration_11	5	CS0103,CS0246
FAILED	contents/DarkerConfigurationReference.md	1	DarkerConfigurationReference_1	2	CS0103,CS0246
FAILED	contents/DarkerConfigurationReference.md	2	DarkerConfigurationReference_2	2	CS0103,CS0246
FAILED	contents/DarkerConfigurationReference.md	3	DarkerConfigurationReference_3	5	CS0103,CS0246
FAILED	contents/DarkerConfigurationReference.md	4	DarkerConfigurationReference_4	7	CS0103,CS0246
FAILED	contents/DefaultMessageMappers.md	1	DefaultMessageMappers_1	2	CS0103,CS0246
FAILED	contents/DefaultMessageMappers.md	2	DefaultMessageMappers_2	3	CS0103,CS0246
FAILED	contents/DefaultMessageMappers.md	3	DefaultMessageMappers_3	4	CS0103,CS0246
FAILED	contents/DefaultMessageMappers.md	4	DefaultMessageMappers_4	40	CS0103,CS0116,CS0246,CS1022,CS1519,CS8803
FAILED	contents/DefaultMessageMappers.md	5	DefaultMessageMappers_5	2	CS0103,CS0246
FAILED	contents/DefaultMessageMappers.md	6	DefaultMessageMappers_6	2	CS0103,CS0246
FAILED	contents/DefaultMessageMappers.md	7	DefaultMessageMappers_7	4	CS0103,CS0246
FAILED	contents/DefaultMessageMappers.md	8	DefaultMessageMappers_8	4	CS0103,CS0246
FAILED	contents/DefaultMessageMappers.md	9	DefaultMessageMappers_9	2	CS0103,CS0246
FAILED	contents/DefaultMessageMappers.md	10	DefaultMessageMappers_10	2	CS0103,CS0246
FAILED	contents/DefaultMessageMappers.md	11	DefaultMessageMappers_11	6	CS0246,CS1002
FAILED	contents/DefaultMessageMappers.md	12	DefaultMessageMappers_12	6	CS0161,CS0246
FAILED	contents/DefaultMessageMappers.md	13	DefaultMessageMappers_13	4	CS0103,CS0246
FAILED	contents/DispatcherConfigurationReference.md	1	DispatcherConfigurationReference_1	13	CS0103,CS0246,CS1002,CS1022,CS1026,CS1031,CS1519,CS8124,CS8635
FAILED	contents/DispatcherConfigurationReference.md	2	DispatcherConfigurationReference_2	27	CS0103,CS0246,CS0501,CS1001,CS1002,CS1022,CS1519,CS1520,CS8635
FAILED	contents/DispatcherConfigurationReference.md	3	DispatcherConfigurationReference_3	23	CS0103,CS0246,CS0501,CS1001,CS1002,CS1022,CS1519,CS1520,CS8635
FAILED	contents/DispatcherConfigurationReference.md	4	DispatcherConfigurationReference_4	18	CS0103,CS0246,CS0501,CS1001,CS1002,CS1022,CS1519,CS1520,CS8635
FAILED	contents/DispatcherConfigurationReference.md	5	DispatcherConfigurationReference_5	22	CS0103,CS0246,CS0501,CS1001,CS1002,CS1003,CS1022,CS1026,CS1519,CS1520,CS8635
FAILED	contents/DispatchingARequest.md	1	DispatchingARequest_1	3	CS0103,CS0246
FAILED	contents/DispatchingARequest.md	2	DispatchingARequest_2	14	CS0103,CS0246
FAILED	contents/DispatchingARequest.md	3	DispatchingARequest_3	8	CS0103,CS0161,CS0246
FAILED	contents/DispatchingARequest.md	4	DispatchingARequest_4	6	CS0103,CS0246
FAILED	contents/DispatchingARequest.md	5	DispatchingARequest_5	2	CS0103,CS0246
FAILED	contents/DispatchingARequest.md	6	DispatchingARequest_6	2	CS0103,CS0246
FAILED	contents/DispatchingARequest.md	7	DispatchingARequest_7	2	CS0103,CS0246
FAILED	contents/DispatchingARequest.md	8	DispatchingARequest_8	22	CS0103,CS0117,CS0246
FAILED	contents/DistributedLock.md	1	DistributedLock_1	4	CS0246
FAILED	contents/DistributedLock.md	2	DistributedLock_2	3	CS0103,CS0246
FAILED	contents/DynamicMessageDeserialization.md	1	DynamicMessageDeserialization_1	6	CS0103,CS0246
FAILED	contents/DynamicMessageDeserialization.md	2	DynamicMessageDeserialization_2	6	CS0103,CS0246,CS1525
